,series_id,state,area,year,period,month,value,per_capita
30821,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2022,M07,July,91200.0,0.007023675253597419
30822,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2022,M06,June,90600.0,0.0069774668637711205
30823,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2022,M05,May,90100.0,0.006938959872249205
30824,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2022,M04,April,89600.0,0.006900452880727289
30825,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2022,M03,March,89800.0,0.0069158556773360556
30826,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2022,M02,February,89000.0,0.006854244490900991
30827,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2022,M01,January,88500.0,0.006815737499379075
34236,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M12,December,38400.0,0.002957336948883124
34237,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M11,November,38300.0,0.002949635550578741
34238,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M10,October,38300.0,0.002949635550578741
34239,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M09,September,38400.0,0.002957336948883124
34240,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M08,August,38800.0,0.0029881425421006565
34241,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M07,July,38900.0,0.0029958439404050396
34242,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M06,June,38800.0,0.0029881425421006565
34243,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M05,May,38400.0,0.002957336948883124
34244,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M04,April,38400.0,0.002957336948883124
34245,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M03,March,38200.0,0.002941934152274358
34246,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M02,February,37900.0,0.0029188299573612085
34247,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2022,M01,January,37400.0,0.0028803229658392925
37200,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M12,December,41300.0,0.003180677499710235
37201,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M11,November,41000.0,0.0031575733047970855
37202,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M10,October,41000.0,0.0031575733047970855
37203,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M09,September,41000.0,0.0031575733047970855
37204,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M08,August,41200.0,0.0031729761014058517
37205,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M07,July,41400.0,0.003188378898014618
37206,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M06,June,41200.0,0.0031729761014058517
37207,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M05,May,41000.0,0.0031575733047970855
37208,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M04,April,41100.0,0.0031652747031014686
37209,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M03,March,40700.0,0.003134469109883936
37210,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M02,February,40500.0,0.00311906631327517
37211,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2022,M01,January,40100.0,0.0030882607200576374
39708,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M12,December,22400.0,0.0017251132201818223
39709,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M11,November,22400.0,0.0017251132201818223
39710,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M10,October,22500.0,0.0017328146184862054
39711,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M09,September,22500.0,0.0017328146184862054
39712,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M08,August,22700.0,0.0017482174150949717
39713,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M07,July,22700.0,0.0017482174150949717
39714,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M06,June,22500.0,0.0017328146184862054
39715,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M05,May,22300.0,0.0017174118218774392
39716,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M04,April,22200.0,0.001709710423573056
39717,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M03,March,22100.0,0.001702009025268673
39718,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M02,February,22000.0,0.0016943076269642899
39719,SMU42254203000000001,Pennsylvania,"Harrisburg-Carlisle, PA",2022,M01,January,21900.0,0.0016866062286599065
46320,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M12,December,7100.0,0.0005467992796112026
46321,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M11,November,7100.0,0.0005467992796112026
46322,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M10,October,7100.0,0.0005467992796112026
46323,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M09,September,7100.0,0.0005467992796112026
46324,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M08,August,7000.0,0.0005390978813068195
46325,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M07,July,7100.0,0.0005467992796112026
46326,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M06,June,7000.0,0.0005390978813068195
46327,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M05,May,7000.0,0.0005390978813068195
46328,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M04,April,7000.0,0.0005390978813068195
46329,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M03,March,7000.0,0.0005390978813068195
46330,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M02,February,6900.0,0.0005313964830024363
46331,SMU42110203000000001,Pennsylvania,"Altoona, PA",2022,M01,January,6800.0,0.0005236950846980532
52248,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M12,December,4700.0,0.00036196572030600734
52249,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M11,November,4700.0,0.00036196572030600734
52250,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M10,October,4600.0,0.0003542643220016242
52251,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M09,September,4600.0,0.0003542643220016242
52252,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M08,August,4600.0,0.0003542643220016242
52253,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M07,July,4700.0,0.00036196572030600734
52254,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M06,June,4600.0,0.0003542643220016242
52255,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M05,May,4500.0,0.0003465629236972411
52256,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M04,April,4500.0,0.0003465629236972411
52257,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M03,March,4500.0,0.0003465629236972411
52258,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M02,February,4400.0,0.00033886152539285794
52259,SMU42443003000000001,Pennsylvania,"State College, PA",2022,M01,January,4400.0,0.00033886152539285794
57720,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M12,December,87700.0,0.006754126312944009
57721,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M11,November,87300.0,0.006723320719726477
57722,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M10,October,86900.0,0.006692515126508944
57723,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M09,September,86800.0,0.006684813728204561
57724,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M08,August,87300.0,0.006723320719726477
57725,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M07,July,87300.0,0.006723320719726477
57726,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M06,June,86900.0,0.006692515126508944
57727,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M05,May,86500.0,0.006661709533291412
57728,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M04,April,86000.0,0.006623202541769496
57729,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M03,March,85600.0,0.006592396948551964
57730,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M02,February,85100.0,0.006553889957030048
57731,SMU42383003000000001,Pennsylvania,"Pittsburgh, PA",2022,M01,January,84600.0,0.006515382965508133
59316,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M12,December,181800.0,0.01400114211736854
59317,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M11,November,181100.0,0.013947232329237858
59318,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M10,October,180400.0,0.013893322541107176
59319,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M09,September,180200.0,0.01387791974449841
59320,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M08,August,180800.0,0.013924128134324709
59321,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M07,July,181100.0,0.013947232329237858
59322,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M06,June,180500.0,0.01390102393941156
59323,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M05,May,179100.0,0.013793204363150196
59324,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M04,April,178300.0,0.01373159317671513
59325,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M03,March,178100.0,0.013716190380106364
59326,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M02,February,176800.0,0.013616072202149384
59327,SMU42379803000000001,Pennsylvania,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,M01,January,175200.0,0.013492849829279252
62736,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M12,December,8800.0,0.0006777230507857159
62737,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M11,November,8700.0,0.0006700216524813328
62738,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M10,October,8800.0,0.0006777230507857159
62739,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M09,September,8800.0,0.0006777230507857159
62740,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M08,August,8900.0,0.000685424449090099
62741,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M07,July,8900.0,0.000685424449090099
62742,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M06,June,8900.0,0.000685424449090099
62743,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M05,May,8800.0,0.0006777230507857159
62744,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M04,April,8800.0,0.0006777230507857159
62745,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M03,March,8800.0,0.0006777230507857159
62746,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M02,February,8700.0,0.0006700216524813328
62747,SMU42165403000000001,Pennsylvania,"Chambersburg, PA",2022,M01,January,8600.0,0.0006623202541769497
65700,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M12,December,32900.0,0.0025337600421420515
65701,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M11,November,32700.000000000004,0.0025183572455332853
65702,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M10,October,32600.0,0.002510655847228902
65703,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M09,September,32700.000000000004,0.0025183572455332853
65704,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M08,August,32900.0,0.0025337600421420515
65705,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M07,July,32900.0,0.0025337600421420515
65706,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M06,June,32700.000000000004,0.0025183572455332853
65707,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M05,May,32600.0,0.002510655847228902
65708,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M04,April,32600.0,0.002510655847228902
65709,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M03,March,32500.0,0.002502954448924519
65710,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M02,February,32100.0,0.0024721488557069866
65711,SMU42496203000000001,Pennsylvania,"York-Hanover, PA",2022,M01,January,31800.0,0.0024490446607938372
67068,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M12,December,7700.0,0.0005930076694375014
67069,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M11,November,7700.0,0.0005930076694375014
67070,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M10,October,7700.0,0.0005930076694375014
67071,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M09,September,7600.0,0.0005853062711331183
67072,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M08,August,7600.0,0.0005853062711331183
67073,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M07,July,7600.0,0.0005853062711331183
67074,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M06,June,7600.0,0.0005853062711331183
67075,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M05,May,7600.0,0.0005853062711331183
67076,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M04,April,7500.0,0.0005776048728287352
67077,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M03,March,7500.0,0.0005776048728287352
67078,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M02,February,7400.0,0.000569903474524352
67079,SMU42487003000000001,Pennsylvania,"Williamsport, PA",2022,M01,January,7400.0,0.000569903474524352
78468,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M12,December,19100.0,0.001470967076137179
78469,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M11,November,19100.0,0.001470967076137179
78470,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M10,October,18900.0,0.0014555642795284125
78471,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M09,September,18900.0,0.0014555642795284125
78472,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M08,August,19000.0,0.0014632656778327958
78473,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M07,July,19000.0,0.0014632656778327958
78474,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M06,June,18800.0,0.0014478628812240294
78475,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M05,May,18700.0,0.0014401614829196462
78476,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M04,April,18600.0,0.0014324600846152631
78477,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M03,March,18600.0,0.0014324600846152631
78478,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M02,February,18400.0,0.001417057288006497
78479,SMU42215003000000001,Pennsylvania,"Erie, PA",2022,M01,January,18200.0,0.0014016544913977307
80748,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M12,December,7500.0,0.0005776048728287352
80749,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M11,November,7600.0,0.0005853062711331183
80750,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M10,October,7500.0,0.0005776048728287352
80751,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M09,September,7500.0,0.0005776048728287352
80752,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M08,August,7500.0,0.0005776048728287352
80753,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M07,July,7600.0,0.0005853062711331183
80754,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M06,June,7600.0,0.0005853062711331183
80755,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M05,May,7500.0,0.0005776048728287352
80756,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M04,April,7600.0,0.0005853062711331183
80757,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M03,March,7500.0,0.0005776048728287352
80758,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M02,February,7500.0,0.0005776048728287352
80759,SMU42239003000000001,Pennsylvania,"Gettysburg, PA",2022,M01,January,7400.0,0.000569903474524352
9372,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M12,December,9300.0,0.0007148673813393171
9373,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M11,November,9400.0,0.0007225541273752238
9374,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M10,October,9400.0,0.0007225541273752238
9375,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M09,September,9400.0,0.0007225541273752238
9376,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M08,August,9400.0,0.0007225541273752238
9377,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M07,July,9400.0,0.0007225541273752238
9378,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M06,June,9400.0,0.0007225541273752238
9379,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M05,May,9400.0,0.0007225541273752238
9380,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M04,April,9300.0,0.0007148673813393171
9381,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M03,March,9300.0,0.0007148673813393171
9382,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M02,February,9300.0,0.0007148673813393171
9383,SMU42301403000000001,Pennsylvania,"Lebanon, PA",2023,M01,January,9100.0,0.0006994938892675039
19176,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M12,December,30300.0,0.0023290840488797105
19177,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M11,November,30100.0,0.002313710556807897
19178,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M10,October,30300.0,0.0023290840488797105
19179,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M09,September,30200.0,0.002321397302843804
19180,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M08,August,30300.0,0.0023290840488797105
19181,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M07,July,30000.0,0.0023060238107719907
19182,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M06,June,30200.0,0.002321397302843804
19183,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M05,May,30000.0,0.0023060238107719907
19184,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M04,April,30100.0,0.002313710556807897
19185,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M03,March,30000.0,0.0023060238107719907
19186,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M02,February,29900.0,0.0022983370647360842
19187,SMU42425403000000001,Pennsylvania,"Scranton--Wilkes-Barre, PA",2023,M01,January,29800.0,0.0022906503187001773
21456,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M12,December,4200.0,0.0003228433335080787
21457,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M11,November,4200.0,0.0003228433335080787
21458,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M10,October,4200.0,0.0003228433335080787
21459,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M09,September,4200.0,0.0003228433335080787
21460,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M08,August,4200.0,0.0003228433335080787
21461,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M07,July,4200.0,0.0003228433335080787
21462,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M06,June,4200.0,0.0003228433335080787
21463,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M05,May,4100.0,0.00031515658747217207
21464,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M04,April,4100.0,0.00031515658747217207
21465,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M03,March,4100.0,0.00031515658747217207
21466,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M02,February,4100.0,0.00031515658747217207
21467,SMU42277803000000001,Pennsylvania,"Johnstown, PA",2023,M01,January,4100.0,0.00031515658747217207
22368,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M12,December,32200.000000000004,0.0024751322235619364
22369,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M11,November,32200.000000000004,0.0024751322235619364
22370,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M10,October,32299.999999999996,0.0024827421021374843
22371,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M09,September,32400.0,0.00249050571563375
22372,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M08,August,32400.0,0.00249050571563375
22373,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M07,July,32500.0,0.0024981924616696567
22374,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M06,June,32700.000000000004,0.0025135659537414696
22375,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M05,May,32600.0,0.002505879207705563
22376,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M04,April,32600.0,0.002505879207705563
22377,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M03,March,32400.0,0.00249050571563375
22378,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M02,February,32500.0,0.0024981924616696567
22379,SMU42379643000000001,Pennsylvania,"Philadelphia, PA Metropolitan Division",2023,M01,January,32400.0,0.00249050571563375
30120,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M12,December,31500.0,0.0024213250013105903
30121,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M11,November,31500.0,0.0024213250013105903
30122,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M10,October,31600.0,0.0024290117473464968
30123,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M09,September,31700.0,0.0024366984933824037
30124,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M08,August,31900.0,0.0024520719854542166
30125,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M07,July,31800.0,0.00244438523941831
30126,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M06,June,31800.0,0.00244438523941831
30127,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M05,May,31700.0,0.0024366984933824037
30128,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M04,April,31700.0,0.0024366984933824037
30129,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M03,March,31500.0,0.0024213250013105903
30130,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M02,February,31400.0,0.0024136382552746834
30131,SMU42397403000000001,Pennsylvania,"Reading, PA",2023,M01,January,31300.0,0.002405951509238777
30804,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M12,December,90600.0,0.006964191908531412
30805,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M11,November,90400.0,0.006948818416459598
30806,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M10,October,90200.0,0.0069334449243877855
30807,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M09,September,90300.0,0.006941131670423692
30808,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M08,August,91000.0,0.006994938892675038
30809,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M07,July,91100.0,0.007002625638710945
30810,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M06,June,91200.0,0.007010312384746852
30811,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M05,May,90300.0,0.006941131670423692
30812,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M04,April,90100.0,0.006925758178351879
30813,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M03,March,90500.0,0.006956505162495505
30814,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M02,February,90100.0,0.006925758178351879
30815,SMU42338743000000001,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,M01,January,90000.0,0.006918071432315972
34224,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M12,December,37400.0,0.002874843017429082
34225,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M11,November,37200.0,0.0028594695253572684
34226,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M10,October,37200.0,0.0028594695253572684
34227,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M09,September,37300.0,0.002867156271393175
34228,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M08,August,37600.0,0.002890216509500895
34229,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M07,July,37600.0,0.002890216509500895
34230,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M06,June,37900.0,0.002913276747608615
34231,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M05,May,37500.0,0.0028825297634649883
34232,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M04,April,37600.0,0.002890216509500895
34233,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M03,March,38000.0,0.0029209634936445215
34234,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M02,February,37900.0,0.002913276747608615
34235,SMU42295403000000001,Pennsylvania,"Lancaster, PA",2023,M01,January,38100.0,0.002928650239680428
37188,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2023,M12,December,41700.0,0.0032053730969730672
37189,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2023,M11,November,38900.0,0.0029901442079676814
37190,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2023,M10,October,40400.0,0.0031054453985062806
37191,SMU42109003000000001,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",2023,M09,September,41500.0,0.003189999604901254
