,state,area,old_year,new_year,old_number,new_number,perc_change
5075,Florida,"Tampa-St. Petersburg-Clearwater, FL",2016,2017,65.7,67.0,0.01978691019786906
5076,Florida,"Tampa-St. Petersburg-Clearwater, FL",2017,2018,67.0,68.3,0.019402985074626823
5077,Florida,"Tampa-St. Petersburg-Clearwater, FL",2018,2019,68.3,69.7,0.020497803806735077
5078,Florida,"Tampa-St. Petersburg-Clearwater, FL",2019,2020,69.7,67.4,-0.0329985652797704
5079,Florida,"Tampa-St. Petersburg-Clearwater, FL",2020,2021,67.4,71.2,0.05637982195845693
5080,Florida,"Tampa-St. Petersburg-Clearwater, FL",2021,2022,71.2,74.3,0.04353932584269655
5081,Florida,"Tampa-St. Petersburg-Clearwater, FL",2022,2023,74.3,75.9,0.02153432032301492
5082,Florida,"Tampa-St. Petersburg-Clearwater, FL",2023,2024,75.9,76.6,0.009222661396574289
5083,North Carolina,"Asheville, NC",2007,2008,18.3,17.5,-0.043715846994535554
5084,North Carolina,"Asheville, NC",2008,2009,17.5,15.7,-0.1028571428571429
5085,North Carolina,"Asheville, NC",2009,2010,15.7,15.5,-0.012738853503184669
5086,North Carolina,"Asheville, NC",2010,2011,15.5,16.1,0.03870967741935493
5087,North Carolina,"Asheville, NC",2011,2012,16.1,16.3,0.012422360248447159
5088,North Carolina,"Asheville, NC",2012,2013,16.3,16.4,0.006134969325153243
5089,North Carolina,"Asheville, NC",2013,2014,16.4,16.9,0.030487804878048783
5090,North Carolina,"Asheville, NC",2014,2015,16.9,17.3,0.023668639053254566
5091,North Carolina,"Asheville, NC",2015,2016,17.3,17.9,0.03468208092485537
5092,North Carolina,"Asheville, NC",2016,2017,17.9,18.5,0.03351955307262578
5093,North Carolina,"Asheville, NC",2017,2018,18.5,19.6,0.05945945945945954
5094,North Carolina,"Asheville, NC",2018,2019,19.6,19.7,0.005102040816326422
5095,North Carolina,"Asheville, NC",2019,2020,19.7,18.5,-0.06091370558375631
5096,North Carolina,"Asheville, NC",2020,2021,18.5,19.5,0.05405405405405406
5097,North Carolina,"Asheville, NC",2021,2022,19.5,19.5,0.0
5098,North Carolina,"Asheville, NC",2022,2023,19.5,19.4,-0.005128205128205201
5099,North Carolina,"Asheville, NC",2023,2024,19.4,19.0,-0.020618556701030855
5100,Louisiana,"Baton Rouge, LA",2007,2008,27.4,26.8,-0.021897810218978027
5101,Louisiana,"Baton Rouge, LA",2008,2009,26.8,25.0,-0.06716417910447764
5102,Louisiana,"Baton Rouge, LA",2009,2010,25.0,25.7,0.027999999999999973
5103,Louisiana,"Baton Rouge, LA",2010,2011,25.7,27.0,0.05058365758754867
5104,Louisiana,"Baton Rouge, LA",2011,2012,27.0,27.6,0.022222222222222275
5105,Louisiana,"Baton Rouge, LA",2012,2013,27.6,28.6,0.036231884057971016
5106,Louisiana,"Baton Rouge, LA",2013,2014,28.6,29.9,0.04545454545454535
5107,Louisiana,"Baton Rouge, LA",2014,2015,29.9,30.1,0.006688963210702436
5108,Louisiana,"Baton Rouge, LA",2015,2016,30.1,29.9,-0.006644518272425343
5109,Louisiana,"Baton Rouge, LA",2016,2017,29.9,29.8,-0.0033444816053510994
5110,Louisiana,"Baton Rouge, LA",2017,2018,29.8,30.8,0.03355704697986577
5111,Louisiana,"Baton Rouge, LA",2018,2019,30.8,31.0,0.0064935064935064705
5112,Louisiana,"Baton Rouge, LA",2019,2020,31.0,28.9,-0.06774193548387102
5113,Louisiana,"Baton Rouge, LA",2020,2021,28.9,29.0,0.003460207612456797
5114,Louisiana,"Baton Rouge, LA",2021,2022,29.0,30.4,0.04827586206896547
5115,Louisiana,"Baton Rouge, LA",2022,2023,30.4,30.9,0.01644736842105263
5116,Louisiana,"Baton Rouge, LA",2023,2024,30.9,31.6,0.022653721682847988
5117,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2007,2008,98.8,88.8,-0.10121457489878542
5118,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2008,2009,88.8,77.8,-0.12387387387387387
5119,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2009,2010,77.8,76.8,-0.012853470437017995
5120,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2010,2011,76.8,77.5,0.00911458333333337
5121,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2011,2012,77.5,77.7,0.0025806451612903594
5122,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2012,2013,77.7,79.9,0.02831402831402835
5123,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2013,2014,79.9,83.5,0.04505632040050055
5124,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2014,2015,83.5,87.5,0.04790419161676647
5125,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2015,2016,87.5,89.1,0.01828571428571422
5126,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2016,2017,89.1,89.2,0.0011223344556678847
5127,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2017,2018,89.2,91.2,0.02242152466367713
5128,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2018,2019,91.2,92.5,0.014254385964912249
5129,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2019,2020,92.5,88.8,-0.04000000000000003
5130,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2020,2021,88.8,91.9,0.034909909909910004
5131,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2021,2022,91.9,96.5,0.05005440696409134
5132,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2022,2023,96.5,101.4,0.05077720207253892
5133,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",2023,2024,101.4,103.7,0.022682445759368806
5134,Alabama,"Florence-Muscle Shoals, AL",2007,2008,7.4,7.5,0.013513513513513466
5135,Alabama,"Florence-Muscle Shoals, AL",2008,2009,7.5,7.0,-0.06666666666666667
5136,Alabama,"Florence-Muscle Shoals, AL",2009,2010,7.0,7.5,0.07142857142857142
5137,Alabama,"Florence-Muscle Shoals, AL",2010,2011,7.5,8.2,0.09333333333333324
5138,Alabama,"Florence-Muscle Shoals, AL",2011,2012,8.2,8.9,0.08536585365853672
5139,Alabama,"Florence-Muscle Shoals, AL",2012,2013,8.9,9.6,0.07865168539325834
5140,Alabama,"Florence-Muscle Shoals, AL",2013,2014,9.6,9.3,-0.03124999999999989
5141,Alabama,"Florence-Muscle Shoals, AL",2014,2015,9.3,9.7,0.04301075268817189
5142,Alabama,"Florence-Muscle Shoals, AL",2015,2016,9.7,9.6,-0.010309278350515427
5143,Alabama,"Florence-Muscle Shoals, AL",2016,2017,9.6,9.4,-0.02083333333333326
5144,Alabama,"Florence-Muscle Shoals, AL",2017,2018,9.4,9.4,0.0
5145,Alabama,"Florence-Muscle Shoals, AL",2018,2019,9.4,8.7,-0.07446808510638309
5146,Alabama,"Florence-Muscle Shoals, AL",2019,2020,8.7,8.3,-0.04597701149425271
5147,Alabama,"Florence-Muscle Shoals, AL",2020,2021,8.3,8.2,-0.012048192771084508
5148,Alabama,"Florence-Muscle Shoals, AL",2021,2022,8.2,8.7,0.06097560975609757
5149,Alabama,"Florence-Muscle Shoals, AL",2022,2023,8.7,8.6,-0.011494252873563178
5150,Alabama,"Florence-Muscle Shoals, AL",2023,2024,8.6,8.8,0.023255813953488497
5151,Wisconsin,"Sheboygan, WI",2007,2008,23.2,21.7,-0.06465517241379311
5152,Wisconsin,"Sheboygan, WI",2008,2009,21.7,19.2,-0.1152073732718894
5153,Wisconsin,"Sheboygan, WI",2009,2010,19.2,19.3,0.005208333333333408
5154,Wisconsin,"Sheboygan, WI",2010,2011,19.3,19.2,-0.00518134715025914
5155,Wisconsin,"Sheboygan, WI",2011,2012,19.2,19.7,0.026041666666666668
5156,Wisconsin,"Sheboygan, WI",2012,2013,19.7,20.8,0.05583756345177673
5157,Wisconsin,"Sheboygan, WI",2013,2014,20.8,21.4,0.028846153846153744
5158,Wisconsin,"Sheboygan, WI",2014,2015,21.4,21.5,0.004672897196261749
5159,Wisconsin,"Sheboygan, WI",2015,2016,21.5,21.8,0.013953488372093056
5160,Wisconsin,"Sheboygan, WI",2016,2017,21.8,22.5,0.03211009174311923
5161,Wisconsin,"Sheboygan, WI",2017,2018,22.5,22.8,0.013333333333333365
5162,Wisconsin,"Sheboygan, WI",2018,2019,22.8,22.1,-0.03070175438596488
5163,Wisconsin,"Sheboygan, WI",2019,2020,22.1,20.9,-0.05429864253393678
5164,Wisconsin,"Sheboygan, WI",2020,2021,20.9,21.7,0.03827751196172252
5165,Wisconsin,"Sheboygan, WI",2021,2022,21.7,22.0,0.013824884792626762
5166,Wisconsin,"Sheboygan, WI",2022,2023,22.0,21.7,-0.013636363636363669
5167,Wisconsin,"Sheboygan, WI",2023,2024,21.7,21.7,0.0
5168,Indiana,"Muncie, IN",2007,2008,5.3,4.5,-0.15094339622641506
5169,Indiana,"Muncie, IN",2008,2009,4.5,3.8,-0.15555555555555559
5170,Indiana,"Muncie, IN",2009,2010,3.8,3.5,-0.07894736842105259
5171,Indiana,"Muncie, IN",2010,2011,3.5,3.9,0.11428571428571425
5172,Indiana,"Muncie, IN",2011,2012,3.9,4.2,0.076923076923077
5173,Indiana,"Muncie, IN",2012,2013,4.2,4.2,0.0
5174,Indiana,"Muncie, IN",2013,2014,4.2,4.3,0.023809523809523725
5175,Indiana,"Muncie, IN",2014,2015,4.3,4.4,0.023255813953488497
5176,Indiana,"Muncie, IN",2015,2016,4.4,4.4,0.0
5177,Indiana,"Muncie, IN",2016,2017,4.4,4.3,-0.022727272727272846
5178,Indiana,"Muncie, IN",2017,2018,4.3,4.2,-0.023255813953488292
5179,Indiana,"Muncie, IN",2018,2019,4.2,3.9,-0.0714285714285715
5180,Indiana,"Muncie, IN",2019,2020,3.9,3.4,-0.12820512820512822
5181,Indiana,"Muncie, IN",2020,2021,3.4,3.7,0.08823529411764713
5182,Indiana,"Muncie, IN",2021,2022,3.7,3.9,0.05405405405405398
5183,Indiana,"Muncie, IN",2022,2023,3.9,4.2,0.076923076923077
5184,Indiana,"Muncie, IN",2023,2024,4.2,4.0,-0.04761904761904766
5185,Arizona,"Flagstaff, AZ",2007,2008,3.2,3.3,0.03124999999999989
5186,Arizona,"Flagstaff, AZ",2008,2009,3.3,3.1,-0.06060606060606053
5187,Arizona,"Flagstaff, AZ",2009,2010,3.1,3.1,0.0
5188,Arizona,"Flagstaff, AZ",2010,2011,3.1,3.2,0.03225806451612906
5189,Arizona,"Flagstaff, AZ",2011,2012,3.2,3.5,0.09374999999999994
5190,Arizona,"Flagstaff, AZ",2012,2013,3.5,3.5,0.0
5191,Arizona,"Flagstaff, AZ",2013,2014,3.5,3.5,0.0
5192,Arizona,"Flagstaff, AZ",2014,2015,3.5,3.5,0.0
5193,Arizona,"Flagstaff, AZ",2015,2016,3.5,3.6,0.0285714285714286
5194,Arizona,"Flagstaff, AZ",2016,2017,3.6,3.5,-0.0277777777777778
5195,Arizona,"Flagstaff, AZ",2017,2018,3.5,3.8,0.08571428571428566
5196,Arizona,"Flagstaff, AZ",2018,2019,3.8,3.9,0.026315789473684237
5197,Arizona,"Flagstaff, AZ",2019,2020,3.9,3.2,-0.17948717948717943
5198,Arizona,"Flagstaff, AZ",2020,2021,3.2,3.3,0.03124999999999989
5199,Arizona,"Flagstaff, AZ",2021,2022,3.3,3.9,0.18181818181818185
5200,Arizona,"Flagstaff, AZ",2022,2023,3.9,3.9,0.0
5201,Arizona,"Flagstaff, AZ",2023,2024,3.9,4.1,0.05128205128205122
5202,Texas,"Dallas-Fort Worth-Arlington, TX",2007,2008,295.1,283.2,-0.04032531345306687
5203,Texas,"Dallas-Fort Worth-Arlington, TX",2008,2009,283.2,254.3,-0.10204802259886998
5204,Texas,"Dallas-Fort Worth-Arlington, TX",2009,2010,254.3,255.3,0.003932363350373574
5205,Texas,"Dallas-Fort Worth-Arlington, TX",2010,2011,255.3,260.4,0.01997649823736767
5206,Texas,"Dallas-Fort Worth-Arlington, TX",2011,2012,260.4,262.7,0.008832565284178232
5207,Texas,"Dallas-Fort Worth-Arlington, TX",2012,2013,262.7,259.9,-0.01065854586981352
5208,Texas,"Dallas-Fort Worth-Arlington, TX",2013,2014,259.9,264.8,0.018853405155829298
5209,Texas,"Dallas-Fort Worth-Arlington, TX",2014,2015,264.8,262.6,-0.008308157099697842
5210,Texas,"Dallas-Fort Worth-Arlington, TX",2015,2016,262.6,266.6,0.01523229246001523
5211,Texas,"Dallas-Fort Worth-Arlington, TX",2016,2017,266.6,273.7,0.02663165791447849
5212,Texas,"Dallas-Fort Worth-Arlington, TX",2017,2018,273.7,283.2,0.034709535988308365
5213,Texas,"Dallas-Fort Worth-Arlington, TX",2018,2019,283.2,290.4,0.025423728813559282
5214,Texas,"Dallas-Fort Worth-Arlington, TX",2019,2020,290.4,281.5,-0.030647382920110117
5215,Texas,"Dallas-Fort Worth-Arlington, TX",2020,2021,281.5,292.6,0.039431616341030276
5216,Texas,"Dallas-Fort Worth-Arlington, TX",2021,2022,292.6,303.7,0.037935748462064135
5217,Texas,"Dallas-Fort Worth-Arlington, TX",2022,2023,303.7,310.2,0.02140270003292723
5218,Texas,"Dallas-Fort Worth-Arlington, TX",2023,2024,310.2,311.9,0.005480335267569273
5219,Tennessee,"Memphis, TN-MS-AR",2007,2008,48.5,46.9,-0.03298969072164951
5220,Tennessee,"Memphis, TN-MS-AR",2008,2009,46.9,42.3,-0.09808102345415781
5221,Tennessee,"Memphis, TN-MS-AR",2009,2010,42.3,42.5,0.004728132387706923
5222,Tennessee,"Memphis, TN-MS-AR",2010,2011,42.5,41.4,-0.025882352941176506
5223,Tennessee,"Memphis, TN-MS-AR",2011,2012,41.4,41.9,0.012077294685990338
5224,Tennessee,"Memphis, TN-MS-AR",2012,2013,41.9,41.4,-0.011933174224343675
5225,Tennessee,"Memphis, TN-MS-AR",2013,2014,41.4,42.5,0.02657004830917878
5226,Tennessee,"Memphis, TN-MS-AR",2014,2015,42.5,43.2,0.016470588235294185
5227,Tennessee,"Memphis, TN-MS-AR",2015,2016,43.2,42.9,-0.006944444444444543
5228,Tennessee,"Memphis, TN-MS-AR",2016,2017,42.9,43.0,0.0023310023310023644
5229,Tennessee,"Memphis, TN-MS-AR",2017,2018,43.0,44.4,0.032558139534883686
5230,Tennessee,"Memphis, TN-MS-AR",2018,2019,44.4,45.2,0.018018018018018115
5231,Tennessee,"Memphis, TN-MS-AR",2019,2020,45.2,44.0,-0.026548672566371743
5232,Tennessee,"Memphis, TN-MS-AR",2020,2021,44.0,43.9,-0.002272727272727305
5233,Tennessee,"Memphis, TN-MS-AR",2021,2022,43.9,44.3,0.009111617312072861
5234,Tennessee,"Memphis, TN-MS-AR",2022,2023,44.3,42.1,-0.04966139954853264
5235,Tennessee,"Memphis, TN-MS-AR",2023,2024,42.1,40.9,-0.028503562945368238
5236,South Carolina,"Charleston-North Charleston, SC",2007,2008,23.3,22.2,-0.04721030042918461
5237,South Carolina,"Charleston-North Charleston, SC",2008,2009,22.2,20.7,-0.06756756756756757
5238,South Carolina,"Charleston-North Charleston, SC",2009,2010,20.7,21.2,0.024154589371980676
5239,South Carolina,"Charleston-North Charleston, SC",2010,2011,21.2,23.3,0.09905660377358498
5240,South Carolina,"Charleston-North Charleston, SC",2011,2012,23.3,23.9,0.025751072961373297
5241,South Carolina,"Charleston-North Charleston, SC",2012,2013,23.9,24.3,0.016736401673640256
5242,South Carolina,"Charleston-North Charleston, SC",2013,2014,24.3,25.2,0.03703703703703698
5243,South Carolina,"Charleston-North Charleston, SC",2014,2015,25.2,25.7,0.01984126984126984
5244,South Carolina,"Charleston-North Charleston, SC",2015,2016,25.7,26.0,0.01167315175097279
5245,South Carolina,"Charleston-North Charleston, SC",2016,2017,26.0,26.8,0.030769230769230795
5246,South Carolina,"Charleston-North Charleston, SC",2017,2018,26.8,29.7,0.10820895522388053
5247,South Carolina,"Charleston-North Charleston, SC",2018,2019,29.7,29.8,0.003367003367003415
5248,South Carolina,"Charleston-North Charleston, SC",2019,2020,29.8,28.0,-0.06040268456375841
5249,South Carolina,"Charleston-North Charleston, SC",2020,2021,28.0,28.9,0.03214285714285709
5250,South Carolina,"Charleston-North Charleston, SC",2021,2022,28.9,31.4,0.08650519031141869
5251,South Carolina,"Charleston-North Charleston, SC",2022,2023,31.4,34.1,0.08598726114649691
5252,South Carolina,"Charleston-North Charleston, SC",2023,2024,34.1,35.0,0.0263929618768328
5253,Kentucky,"Elizabethtown, KY",2007,2008,6.3,5.6,-0.11111111111111115
5254,Kentucky,"Elizabethtown, KY",2008,2009,5.6,4.8,-0.14285714285714282
5255,Kentucky,"Elizabethtown, KY",2009,2010,4.8,5.3,0.10416666666666667
5256,Kentucky,"Elizabethtown, KY",2010,2011,5.3,5.5,0.03773584905660381
5257,Kentucky,"Elizabethtown, KY",2011,2012,5.5,6.2,0.12727272727272732
5258,Kentucky,"Elizabethtown, KY",2012,2013,6.2,6.3,0.016129032258064457
5259,Kentucky,"Elizabethtown, KY",2013,2014,6.3,6.8,0.07936507936507936
5260,Kentucky,"Elizabethtown, KY",2014,2015,6.8,7.9,0.16176470588235303
5261,Kentucky,"Elizabethtown, KY",2015,2016,7.9,7.8,-0.012658227848101333
5262,Kentucky,"Elizabethtown, KY",2016,2017,7.8,7.7,-0.012820512820512775
5263,Kentucky,"Elizabethtown, KY",2017,2018,7.7,7.8,0.012987012987012941
5264,Kentucky,"Elizabethtown, KY",2018,2019,7.8,7.7,-0.012820512820512775
5265,Kentucky,"Elizabethtown, KY",2019,2020,7.7,7.2,-0.06493506493506493
5266,Kentucky,"Elizabethtown, KY",2020,2021,7.2,7.3,0.01388888888888884
5267,Kentucky,"Elizabethtown, KY",2021,2022,7.3,7.7,0.05479452054794526
5268,Kentucky,"Elizabethtown, KY",2022,2023,7.7,9.2,0.19480519480519468
5269,Kentucky,"Elizabethtown, KY",2023,2024,9.2,9.3,0.01086956521739146
5270,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2007,2008,105.4,96.1,-0.08823529411764716
5271,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2008,2009,96.1,84.9,-0.1165452653485951
5272,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2009,2010,84.9,89.1,0.04946996466431082
5273,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2010,2011,89.1,95.4,0.07070707070707084
5274,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2011,2012,95.4,99.3,0.040880503144653996
5275,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2012,2013,99.3,104.3,0.050352467270896276
5276,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2013,2014,104.3,109.0,0.04506232023010549
5277,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2014,2015,109.0,114.7,0.0522935779816514
5278,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2015,2016,114.7,117.5,0.024411508282476
5279,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2016,2017,117.5,120.2,0.022978723404255344
5280,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2017,2018,120.2,123.4,0.026622296173044947
5281,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2018,2019,123.4,122.9,-0.004051863857374392
5282,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2019,2020,122.9,113.1,-0.07973962571196103
5283,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2020,2021,113.1,115.3,0.019451812555260857
5284,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2021,2022,115.3,118.5,0.02775368603642674
5285,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2022,2023,118.5,118.0,-0.004219409282700422
5286,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2023,2024,118.0,114.7,-0.02796610169491523
5287,California,"Sacramento-Roseville-Folsom, CA",2007,2008,39.8,37.0,-0.07035175879396978
5288,California,"Sacramento-Roseville-Folsom, CA",2008,2009,37.0,33.1,-0.10540540540540537
5289,California,"Sacramento-Roseville-Folsom, CA",2009,2010,33.1,32.8,-0.009063444108761459
5290,California,"Sacramento-Roseville-Folsom, CA",2010,2011,32.8,33.5,0.021341463414634235
5291,California,"Sacramento-Roseville-Folsom, CA",2011,2012,33.5,33.6,0.002985074626865714
5292,California,"Sacramento-Roseville-Folsom, CA",2012,2013,33.6,34.6,0.02976190476190476
5293,California,"Sacramento-Roseville-Folsom, CA",2013,2014,34.6,35.8,0.03468208092485537
5294,California,"Sacramento-Roseville-Folsom, CA",2014,2015,35.8,36.4,0.01675977653631289
5295,California,"Sacramento-Roseville-Folsom, CA",2015,2016,36.4,35.4,-0.027472527472527472
5296,California,"Sacramento-Roseville-Folsom, CA",2016,2017,35.4,36.1,0.01977401129943511
5297,California,"Sacramento-Roseville-Folsom, CA",2017,2018,36.1,36.4,0.008310249307479145
5298,California,"Sacramento-Roseville-Folsom, CA",2018,2019,36.4,37.4,0.027472527472527472
5299,California,"Sacramento-Roseville-Folsom, CA",2019,2020,37.4,35.8,-0.04278074866310164
5300,California,"Sacramento-Roseville-Folsom, CA",2020,2021,35.8,39.0,0.08938547486033528
5301,California,"Sacramento-Roseville-Folsom, CA",2021,2022,39.0,40.8,0.04615384615384608
5302,California,"Sacramento-Roseville-Folsom, CA",2022,2023,40.8,40.1,-0.017156862745097937
5303,California,"Sacramento-Roseville-Folsom, CA",2023,2024,40.1,40.0,-0.0024937655860349482
5304,California,"Santa Cruz-Watsonville, CA",2007,2008,5.7,4.9,-0.14035087719298242
5305,California,"Santa Cruz-Watsonville, CA",2008,2009,4.9,4.8,-0.02040816326530623
5306,California,"Santa Cruz-Watsonville, CA",2009,2010,4.8,5.3,0.10416666666666667
5307,California,"Santa Cruz-Watsonville, CA",2010,2011,5.3,4.9,-0.07547169811320745
5308,California,"Santa Cruz-Watsonville, CA",2011,2012,4.9,5.1,0.040816326530612096
5309,California,"Santa Cruz-Watsonville, CA",2012,2013,5.1,5.6,0.09803921568627452
5310,California,"Santa Cruz-Watsonville, CA",2013,2014,5.6,5.7,0.017857142857142953
5311,California,"Santa Cruz-Watsonville, CA",2014,2015,5.7,6.4,0.12280701754385967
5312,California,"Santa Cruz-Watsonville, CA",2015,2016,6.4,6.3,-0.015625000000000083
5313,California,"Santa Cruz-Watsonville, CA",2016,2017,6.3,6.6,0.047619047619047596
5314,California,"Santa Cruz-Watsonville, CA",2017,2018,6.6,6.9,0.04545454545454557
5315,California,"Santa Cruz-Watsonville, CA",2018,2019,6.9,7.0,0.014492753623188354
5316,California,"Santa Cruz-Watsonville, CA",2019,2020,7.0,7.1,0.014285714285714235
5317,California,"Santa Cruz-Watsonville, CA",2020,2021,7.1,7.6,0.07042253521126761
5318,California,"Santa Cruz-Watsonville, CA",2021,2022,7.6,7.8,0.026315789473684237
5319,California,"Santa Cruz-Watsonville, CA",2022,2023,7.8,8.1,0.03846153846153844
5320,California,"Santa Cruz-Watsonville, CA",2023,2024,8.1,8.2,0.012345679012345635
5321,Massachusetts,"Amherst Town-Northampton, MA",2007,2008,3.5,3.3,-0.0571428571428572
5322,Massachusetts,"Amherst Town-Northampton, MA",2008,2009,3.3,3.0,-0.09090909090909086
5323,Massachusetts,"Amherst Town-Northampton, MA",2009,2010,3.0,3.1,0.03333333333333336
5324,Massachusetts,"Amherst Town-Northampton, MA",2010,2011,3.1,3.0,-0.03225806451612906
5325,Massachusetts,"Amherst Town-Northampton, MA",2011,2012,3.0,3.1,0.03333333333333336
5326,Massachusetts,"Amherst Town-Northampton, MA",2012,2013,3.1,2.9,-0.06451612903225812
5327,Massachusetts,"Amherst Town-Northampton, MA",2013,2014,2.9,2.8,-0.03448275862068969
5328,Massachusetts,"Amherst Town-Northampton, MA",2014,2015,2.8,2.7,-0.03571428571428559
5329,Massachusetts,"Amherst Town-Northampton, MA",2015,2016,2.7,2.7,0.0
5330,Massachusetts,"Amherst Town-Northampton, MA",2016,2017,2.7,2.8,0.0370370370370369
5331,Massachusetts,"Amherst Town-Northampton, MA",2017,2018,2.8,2.9,0.03571428571428575
5332,Massachusetts,"Amherst Town-Northampton, MA",2018,2019,2.9,3.0,0.03448275862068969
5333,Massachusetts,"Amherst Town-Northampton, MA",2019,2020,3.0,2.9,-0.03333333333333336
5334,Massachusetts,"Amherst Town-Northampton, MA",2020,2021,2.9,3.0,0.03448275862068969
5335,Massachusetts,"Amherst Town-Northampton, MA",2021,2022,3.0,3.1,0.03333333333333336
5336,Massachusetts,"Amherst Town-Northampton, MA",2022,2023,3.1,2.8,-0.09677419354838718
5337,Massachusetts,"Amherst Town-Northampton, MA",2023,2024,2.8,2.7,-0.03571428571428559
5338,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2007,2008,4.2,3.6,-0.14285714285714288
5339,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2008,2009,3.6,3.0,-0.16666666666666669
5340,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2009,2010,3.0,3.0,0.0
5341,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2010,2011,3.0,3.0,0.0
5342,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2011,2012,3.0,3.1,0.03333333333333336
5343,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2012,2013,3.1,3.1,0.0
5344,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2013,2014,3.1,3.0,-0.03225806451612906
5345,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2014,2015,3.0,3.1,0.03333333333333336
5346,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2015,2016,3.1,3.1,0.0
5347,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2016,2017,3.1,3.3,0.06451612903225798
5348,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2017,2018,3.3,3.4,0.03030303030303033
5349,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2018,2019,3.4,3.2,-0.05882352941176463
5350,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2019,2020,3.2,3.1,-0.03125000000000003
5351,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2020,2021,3.1,3.5,0.1290322580645161
5352,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2021,2022,3.5,3.6,0.0285714285714286
5353,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2022,2023,3.6,3.5,-0.0277777777777778
5354,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",2023,2024,3.5,3.5,0.0
5355,California,"Salinas, CA",2007,2008,6.2,6.1,-0.016129032258064602
5356,California,"Salinas, CA",2008,2009,6.1,5.1,-0.1639344262295082
5357,California,"Salinas, CA",2009,2010,5.1,5.3,0.03921568627450984
5358,California,"Salinas, CA",2010,2011,5.3,5.2,-0.01886792452830182
5359,California,"Salinas, CA",2011,2012,5.2,5.0,-0.03846153846153849
5360,California,"Salinas, CA",2012,2013,5.0,5.0,0.0
5361,California,"Salinas, CA",2013,2014,5.0,5.3,0.05999999999999996
5362,California,"Salinas, CA",2014,2015,5.3,5.1,-0.03773584905660381
5363,California,"Salinas, CA",2015,2016,5.1,5.1,0.0
5364,California,"Salinas, CA",2016,2017,5.1,5.2,0.01960784313725501
5365,California,"Salinas, CA",2017,2018,5.2,5.2,0.0
5366,California,"Salinas, CA",2018,2019,5.2,4.9,-0.057692307692307654
5367,California,"Salinas, CA",2019,2020,4.9,4.5,-0.08163265306122455
5368,California,"Salinas, CA",2020,2021,4.5,4.8,0.06666666666666662
5369,California,"Salinas, CA",2021,2022,4.8,4.9,0.020833333333333447
